2018-03-19 17:11:42.658	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/loggers || /loggers.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-03-19 17:11:42.658	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/env/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
2018-03-19 17:11:42.659	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/env || /env.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-03-19 17:11:42.659	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/trace || /trace.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-03-19 17:11:42.659	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/heapdump || /heapdump.json],methods=[GET],produces=[application/octet-stream]}" onto public void org.springframework.boot.actuate.endpoint.mvc.HeapdumpMvcEndpoint.invoke(boolean,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException,javax.servlet.ServletException
2018-03-19 17:11:42.660	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/health || /health.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.HealthMvcEndpoint.invoke(javax.servlet.http.HttpServletRequest,java.security.Principal)
2018-03-19 17:11:42.661	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/mappings || /mappings.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-03-19 17:11:42.661	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/dump || /dump.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-03-19 17:11:42.661	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/autoconfig || /autoconfig.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-03-19 17:11:42.662	[main]	INFO 	org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping	-	Mapped "{[/metrics/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
